index,id,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old,dayofweek,day,month
7652,14460,3,1.75,1580,6127,1.5,0,0,5,7,1580,0,1947,0,200.7192,4.680000000000007,1500,6128,0,25,8
7653,11484,3,2.25,2200,8375,2.0,0,0,3,8,2200,0,1988,0,200.2626,4.782000000000012,2200,10002,0,25,8
7654,1569,1,0.75,480,9750,1.0,0,0,2,4,480,0,1948,0,200.4982,4.637999999999991,1550,9924,0,25,8
7655,302,3,1.0,1130,7200,1.5,0,0,4,6,1130,0,1942,0,200.7298,4.644999999999996,1350,1358,0,25,8
7656,707,2,1.5,1020,1275,3.0,0,0,3,8,1020,0,2008,0,200.7003,4.6539999999999955,980,1415,0,25,8
7657,1120,3,1.75,1640,18730,1.5,0,0,4,7,1640,0,1946,0,200.5975,4.804000000000002,1670,12154,0,25,8
7658,18247,3,1.75,1380,3561,1.0,0,0,4,7,860,520,1925,0,200.6822,4.600999999999999,1820,4593,0,25,8
7659,1433,5,2.0,3930,10150,1.5,0,0,4,8,3070,860,1968,0,200.6317,4.88600000000001,2200,8190,0,25,8
7660,11636,3,1.75,1750,3250,1.5,0,0,4,7,1230,520,1929,0,200.6807,4.6339999999999995,1480,3600,0,25,8
7661,19862,4,3.25,3320,8587,3.0,0,0,3,11,2950,370,2008,0,200.69099999999997,4.662999999999997,1860,5668,0,25,8
7662,16608,4,2.25,2360,8616,2.0,0,0,4,8,2360,0,1974,0,200.6495,4.802000000000007,2360,9337,0,25,8
7663,2867,3,1.0,1000,12070,1.0,0,0,4,7,1000,0,1968,0,200.3621,4.8900000000000015,1010,12635,0,25,8
7664,17608,3,2.5,2960,18600,2.0,0,0,3,8,2960,0,1979,0,200.4358,4.656000000000006,2740,15681,0,25,8
7665,5862,4,2.5,2690,46609,2.0,0,0,3,8,2690,0,1980,1991,200.3843,4.994,1500,34800,0,25,8
7666,17001,3,2.5,2850,11535,1.0,0,1,3,8,1680,1170,1952,2008,200.748,4.712000000000003,2670,9942,0,25,8
7667,9644,4,2.5,2300,10880,1.0,0,0,4,7,1190,1110,1961,0,200.7341,4.757999999999996,1960,10400,0,25,8
7668,18555,4,4.0,4320,8709,2.0,0,0,3,11,3190,1130,2006,0,200.5369,4.930000000000007,4010,8321,0,25,8
7669,9203,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1974,0,200.1775,4.977999999999994,1880,16963,0,25,8
7670,7495,4,1.5,1620,5444,1.5,0,0,3,8,1620,0,1955,0,200.7065,4.702999999999988,1620,6912,0,25,8
7671,5636,4,2.0,2140,6360,2.0,0,0,3,7,1840,300,1945,0,200.687,4.713999999999999,1690,6360,0,25,8
7672,20471,4,2.75,3280,6845,2.0,0,0,3,10,3280,0,2003,0,200.7042,4.8929999999999865,3280,7467,0,25,8
7673,16228,3,2.25,1500,7308,1.0,0,0,4,7,1210,290,1968,0,200.4621,4.812999999999988,1480,7400,0,25,8
7674,5202,3,2.0,1430,9583,1.0,0,0,4,7,1430,0,1964,0,200.7206,4.802999999999997,1890,11100,0,25,8
7675,19810,4,2.5,3780,23623,2.0,0,0,3,9,3780,0,1997,0,200.55900000000003,4.882000000000005,3370,10210,0,25,8
7676,6410,2,2.0,1180,3200,1.0,0,1,4,6,590,590,1945,0,200.5275,4.617000000000004,1350,4000,0,25,8
7677,20991,4,2.75,2190,3267,2.0,0,0,3,8,2190,0,2004,0,200.7751,4.832000000000008,2190,3619,0,25,8
7678,990,2,1.0,960,5000,1.0,0,0,4,7,960,0,1900,0,200.6755,4.632999999999996,1330,5000,0,25,8
7679,16093,3,2.0,1490,3072,1.0,0,0,5,7,770,720,1912,0,200.5772,4.692999999999998,1320,3072,0,25,8
7680,17300,3,2.5,2270,5536,2.0,0,0,3,8,2270,0,2003,0,200.5389,5.119,2270,5731,0,25,8
7681,11758,3,1.5,1380,7600,1.0,0,0,4,7,790,590,1971,0,200.3489,4.694000000000003,1570,7904,0,25,8
7682,6973,4,2.0,1720,6099,1.0,0,0,4,7,860,860,1949,0,200.6765,4.712999999999994,1100,5671,0,25,8
7683,11694,4,1.5,2220,4000,1.5,0,0,3,8,1970,250,1925,0,200.6564,4.674999999999997,1984,4000,0,25,8
7684,12648,1,1.0,800,2480,1.0,0,0,4,6,800,0,1919,0,200.5581,4.6839999999999975,1490,4650,0,25,8
7685,4470,5,3.5,3150,4120,2.0,0,0,3,8,2460,690,1911,2007,200.6754,4.685000000000001,2080,4160,0,25,8
7686,3209,4,2.25,2430,7490,2.0,0,0,3,8,2430,0,1983,0,200.4406,4.861000000000004,2070,7469,0,25,8
7687,3579,4,2.5,2650,9451,2.0,0,0,4,8,2650,0,1993,0,200.3693,4.871000000000009,2510,8850,0,25,8
7688,10411,3,1.75,1480,8009,1.0,0,0,3,7,980,500,1980,0,200.3657,4.719999999999999,1790,7678,0,25,8
7689,15790,4,3.0,2130,4838,1.5,0,0,4,7,2130,0,1930,0,200.4871,4.797000000000012,1070,4838,0,25,8
7690,20216,3,1.0,1090,6125,1.0,0,0,4,6,790,300,1945,0,200.5343,4.629999999999996,1050,6125,0,25,8
7691,8138,3,1.75,1500,15246,1.0,0,0,3,6,1500,0,1925,1998,200.4367,4.537000000000006,1500,16988,0,25,8
7692,20428,4,2.5,2120,10841,1.0,0,0,4,8,1500,620,1979,0,200.55599999999998,4.843999999999994,3130,10950,0,25,8
7693,3180,3,1.5,1330,10640,1.0,0,0,3,7,1330,0,1976,0,200.7364,4.807000000000002,1460,8520,0,25,8
7694,15771,4,3.0,3150,9703,2.0,0,0,3,9,3150,0,2001,0,200.5962,4.9820000000000135,3150,8819,0,25,8
7695,7652,3,1.0,1220,6000,1.0,0,0,4,7,1220,0,1968,0,200.3245,4.790999999999997,1420,6000,0,25,8
7696,11452,3,3.0,3920,13085,2.0,1,4,4,11,3920,0,1996,0,200.5716,4.796000000000007,3450,13287,0,25,8
7697,7839,4,2.5,2510,8580,2.0,0,0,4,8,2510,0,1991,2012,200.295,4.629999999999996,2290,7809,0,25,8
7698,13042,3,2.5,1750,4200,2.0,0,0,3,7,1750,0,2005,0,200.3605,4.959999999999994,1890,4048,0,25,8
7699,13967,4,2.0,2060,13400,1.0,0,2,4,8,2060,0,1957,0,200.4404,4.659999999999997,1950,10370,0,25,8
7700,7606,2,1.75,1210,3000,1.0,0,0,5,7,910,300,1906,0,200.6789,4.635000000000005,1260,3000,0,25,8
7701,5019,3,2.25,1500,1312,3.0,0,0,3,8,1500,0,2007,0,200.6534,4.6539999999999955,1500,1282,0,25,8
7702,7462,3,1.5,1630,22764,1.0,0,0,3,7,1630,0,1970,0,200.3611,4.707000000000008,1620,17859,0,25,8
7703,5137,3,2.25,1920,11500,1.0,0,0,3,8,1920,0,1972,2000,200.5498,4.812000000000012,2260,8866,0,25,8
7704,2553,3,1.0,1210,6000,1.0,0,0,3,7,1210,0,1930,0,200.4984,4.7760000000000105,1210,6000,0,25,8
7705,18449,3,1.75,1260,7128,1.0,0,0,4,7,1260,0,1969,0,200.7263,4.795000000000002,1330,7326,0,25,8
7706,19370,3,2.0,2520,3959,1.0,0,0,5,8,1270,1250,1931,0,200.6693,4.710999999999999,1660,3959,0,25,8
7707,21115,3,1.5,1800,9216,1.0,0,0,4,7,1800,0,1950,0,200.2739,4.751000000000005,1400,10022,0,25,8
7708,9982,3,1.75,1900,8910,2.0,0,0,4,7,1900,0,1988,0,200.2769,4.855000000000004,1610,8586,0,25,8
7709,2137,3,2.5,2560,43608,2.0,0,0,3,9,2560,0,2002,0,200.7614,4.9739999999999895,3000,54088,0,25,8
7710,19322,4,2.5,2600,11280,1.5,0,0,3,7,1570,1030,1961,0,200.33599999999998,4.695999999999998,1660,11200,0,25,8
7711,19232,3,1.75,2430,11448,1.0,0,1,5,7,1620,810,1949,0,200.6971,4.6089999999999955,2140,8144,0,25,8
7712,14974,4,2.5,2000,5006,2.0,0,0,3,7,2000,0,2005,0,200.46599999999998,4.852999999999994,2410,4889,0,25,8
7713,15930,4,4.0,4920,50621,2.0,0,0,3,10,4280,640,2012,0,200.6575,4.994,4920,74052,0,25,8
7714,12999,2,2.0,1600,5969,1.0,0,0,4,7,800,800,1950,0,200.5691,4.606000000000009,1520,5969,0,25,8
7715,13573,1,1.0,950,10585,1.5,0,0,3,6,950,0,1929,0,200.6968,4.702999999999988,1400,7056,0,25,8
7716,5832,3,2.0,1830,3500,1.5,0,0,5,7,1290,540,1909,0,200.57299999999998,4.617000000000004,1530,4000,0,25,8
7717,3371,5,2.75,2410,19447,2.0,0,2,3,10,2290,120,1968,0,200.5549,4.7890000000000015,2980,19447,0,25,8
7718,11102,3,1.75,1360,5445,1.0,0,0,4,7,1360,0,1957,0,200.6071,4.8770000000000095,1570,7840,0,25,8
7719,17113,3,1.5,1190,8726,1.0,0,0,3,7,1190,0,1956,0,200.4887,4.657000000000012,1390,8741,0,25,8
7720,9459,4,2.75,4010,87555,2.0,0,0,3,10,4010,0,2004,0,200.4299,5.0020000000000095,2451,209523,0,25,8
7721,593,4,1.5,3120,7680,1.0,0,3,3,8,1660,1460,1956,0,200.646,4.6099999999999985,2900,7680,0,25,8
7722,6050,4,2.5,3170,3862,3.0,0,0,3,8,3170,0,2008,0,200.6705,4.855000000000004,2840,4181,0,25,8
7723,8481,4,2.5,2370,10631,2.0,0,0,3,8,2370,0,1999,0,200.3473,4.697999999999993,2200,8297,0,25,8
7724,15899,3,3.0,2260,1825,2.0,0,0,3,8,1660,600,2002,0,200.6108,4.692000000000006,2260,1834,0,25,8
7725,11228,3,2.5,1750,7490,1.0,0,0,4,7,1180,570,1979,0,200.3746,4.850999999999999,1570,7490,0,25,8
7726,13099,4,2.5,2280,3800,2.0,0,0,3,7,2280,0,2006,0,200.3586,4.963999999999999,2630,4045,0,25,8
7727,10385,3,2.5,2313,5700,2.0,0,0,3,9,2313,0,2011,0,200.3572,4.7979999999999885,2323,5701,0,25,8
7728,4374,4,2.25,1960,12436,2.0,0,0,3,8,1960,0,1984,0,200.6276,4.962999999999994,1960,12436,0,25,8
7729,4838,3,2.5,3140,9808,2.0,0,0,3,9,2500,640,2001,0,200.6383,4.9029999999999925,2370,10014,0,25,8
7730,7595,3,1.5,1670,5000,1.5,0,0,4,7,1670,0,1912,0,200.678,4.6400000000000015,1750,5000,0,25,8
7731,13459,4,2.0,1540,10212,1.5,0,0,5,7,1540,0,1948,0,200.2056,5.001000000000005,1480,10212,0,25,8
7732,14610,4,2.5,2840,8820,1.0,0,2,5,8,1420,1420,1952,0,200.5542,4.7349999999999985,2310,8750,0,25,8
7733,19442,3,2.5,2480,7480,2.0,0,0,3,9,2480,0,1992,0,200.771,4.834000000000003,2480,7480,0,25,8
7734,21170,5,3.0,3350,9450,2.0,0,0,5,8,2180,1170,1912,1980,200.6705,4.659999999999997,2660,4500,0,25,8
7735,1068,2,1.5,1170,1079,3.0,0,0,3,7,1170,0,2003,0,200.6607,4.667000000000002,1170,1116,0,25,8
7736,13171,3,2.25,2180,9865,1.0,0,0,4,8,1660,520,1966,0,200.5358,4.7650000000000015,2600,10034,0,25,8
7737,15963,2,1.0,1120,7560,1.0,0,1,3,6,1120,0,1947,0,200.77,4.6099999999999985,1120,7200,0,25,8
7738,20997,4,3.5,1460,951,3.0,0,0,3,8,1460,0,2008,0,200.6821,4.673999999999992,1430,1282,0,25,8
7739,17618,3,2.5,1700,2250,2.0,0,0,3,7,1700,0,2014,0,200.4914,4.665999999999997,1520,4500,1,26,8
7740,19884,4,2.5,2040,6685,2.0,0,0,3,8,2040,0,1998,0,200.7413,4.646000000000001,1890,8253,1,26,8
7741,19122,4,2.5,3370,9629,2.0,0,0,3,10,3370,0,1999,0,200.5896,5.022000000000006,3360,10335,1,26,8
7742,16469,3,2.0,2880,5100,1.5,0,0,4,7,2080,800,1926,0,200.6805,4.614999999999995,1820,5100,1,26,8
7743,2514,4,1.75,1710,7724,1.0,0,0,3,8,1710,0,1983,0,200.7721,4.707000000000008,1940,7724,1,26,8
7744,12236,3,2.0,2040,5600,1.0,0,1,5,7,1120,920,1954,0,200.5959,4.707000000000008,2120,4958,1,26,8
7745,10191,4,2.75,3140,7258,2.0,0,1,3,10,3140,0,2006,0,200.7064,4.7679999999999865,2990,13600,1,26,8
7746,14253,3,2.5,1509,1114,3.0,0,0,3,8,1509,0,2014,0,200.7048,4.659999999999997,1509,2431,1,26,8
7747,18451,2,1.5,2060,10880,1.0,0,0,3,6,1190,870,1924,0,200.515,4.637999999999991,1430,8781,1,26,8
7748,6469,3,2.75,3050,44867,1.0,0,4,3,9,2330,720,1968,0,200.5316,4.767000000000009,4110,20336,1,26,8
7749,10144,2,1.0,1430,13300,1.5,0,0,3,6,1230,200,1921,0,200.6996,4.797000000000012,1950,11421,1,26,8
7750,17450,4,2.5,3230,5899,2.0,0,0,3,8,3230,0,2012,0,200.515,5.131,2720,5899,1,26,8
7751,8409,3,2.5,2070,8400,2.0,0,0,4,8,2070,0,1990,0,200.3099,4.793999999999997,2070,9239,1,26,8
7752,14653,3,2.5,1750,4797,2.0,0,0,4,7,1750,0,1991,0,200.6954,4.801000000000002,1750,4293,1,26,8
7753,596,3,1.75,2320,6400,1.0,0,2,4,8,1420,900,1957,0,200.6449,4.611000000000004,2540,7680,1,26,8
7754,16502,3,2.0,1300,8400,1.0,0,0,4,7,1300,0,1967,0,200.368,4.685000000000001,1300,7500,1,26,8
7755,2393,4,3.5,3490,87497,2.0,0,0,3,9,3490,0,2001,0,200.4028,4.997999999999991,2400,55657,1,26,8
7756,10488,3,2.5,1570,4926,2.0,0,0,3,8,1570,0,2014,0,200.5342,5.157999999999987,1800,3202,1,26,8
7757,15222,3,1.0,880,7500,1.0,0,0,3,7,880,0,1978,0,200.3837,4.692999999999998,880,7500,1,26,8
7758,6287,3,1.75,1870,8400,1.0,0,0,3,7,990,880,1977,0,200.454,4.835999999999999,1750,8400,1,26,8
7759,19934,4,2.0,2130,2800,1.0,0,0,5,7,1070,1060,1922,0,200.6545,4.667000000000002,1990,3990,1,26,8
7760,11308,3,1.0,1360,13000,1.0,0,0,5,6,1360,0,1945,0,200.3359,4.967000000000013,1890,19650,1,26,8
7761,1116,2,1.0,1610,19965,1.0,0,0,3,7,1610,0,1952,0,200.5095,4.687000000000012,2100,28400,1,26,8
7762,17017,3,1.5,1390,9680,1.0,0,0,4,7,1390,0,1956,0,200.63400000000001,4.875,1460,10050,1,26,8
7763,5187,3,2.5,1610,6000,2.0,0,0,4,7,1610,0,1993,0,200.34900000000002,4.963999999999999,1570,6000,1,26,8
7764,18800,3,2.5,1940,3211,2.0,0,0,3,8,1940,0,2009,0,200.5644,4.907000000000012,1880,3078,1,26,8
7765,1951,2,1.0,820,4025,1.0,0,2,5,6,820,0,1922,0,200.5649,4.6200000000000045,1410,5750,1,26,8
7766,12018,4,2.25,2580,21115,2.0,0,0,4,9,2580,0,1977,0,200.5566,4.781000000000006,2690,10165,1,26,8
7767,10306,4,2.5,2900,4950,2.0,0,0,3,8,2900,0,2004,0,200.7717,4.763999999999996,2590,4950,1,26,8
7768,13414,3,2.25,1740,10836,1.0,0,0,3,7,910,830,1981,0,200.3976,4.834000000000003,2090,7500,1,26,8
7769,6596,4,2.5,3150,5979,2.0,0,0,3,9,3150,0,2005,0,200.7082,4.899000000000001,3150,6595,1,26,8
7770,6144,4,2.5,2890,15067,2.0,0,0,3,9,2890,0,2003,0,200.5666,5.092999999999988,3090,15398,1,26,8
7771,5145,5,1.0,2150,262231,1.5,0,0,3,7,2150,0,1900,2000,200.5519,5.197000000000003,1460,46609,1,26,8
7772,3713,4,2.0,2180,8800,1.0,0,0,5,7,1170,1010,1977,0,200.3676,4.9539999999999935,1630,8800,1,26,8
7773,166,3,1.0,1470,7930,1.0,0,0,3,7,1070,400,1950,0,200.7013,4.632000000000005,1440,8100,1,26,8
7774,14298,5,2.0,2130,8412,1.0,0,0,3,7,1440,690,1946,2000,200.7403,4.682000000000002,2310,7474,1,26,8
7775,861,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1954,0,200.7535,4.646000000000001,1740,8000,1,26,8
7776,19041,2,1.75,1810,4220,2.0,0,0,3,8,1810,0,2004,0,200.7177,4.966000000000008,1350,4479,1,26,8
7777,16905,4,2.75,2150,9820,1.0,0,0,4,8,1220,930,1979,0,200.7758,4.799999999999997,2060,9830,1,26,8
7778,13596,3,3.25,2960,39370,2.0,0,0,3,10,2960,0,1989,0,200.7452,4.7979999999999885,2960,56628,1,26,8
7779,20927,4,1.0,1780,4000,1.5,0,0,3,7,1780,0,1922,0,200.6624,4.646000000000001,1750,4000,1,26,8
7780,13846,3,1.75,1330,9143,1.0,0,0,3,7,1330,0,1960,0,200.5538,4.823999999999998,1950,10384,1,26,8
7781,20992,3,2.75,2180,3703,2.0,0,0,3,8,2180,0,2004,0,200.77599999999998,4.831000000000003,2190,3963,1,26,8
7782,6257,4,2.25,2300,9100,1.0,0,0,3,7,1280,1020,1977,0,200.4576,4.840000000000003,1640,9100,1,26,8
7783,20602,3,1.0,1010,10800,1.0,0,0,4,7,1010,0,1972,0,200.4483,5.227000000000004,1370,9500,1,26,8
7784,10537,5,2.5,2080,8347,1.0,0,0,4,7,1460,620,1975,0,200.7334,4.832000000000008,1840,7713,1,26,8
7785,7747,4,2.0,1560,3840,1.0,0,0,4,6,960,600,1924,0,200.6882,4.635000000000005,1560,4800,1,26,8
7786,1404,3,2.5,2850,12593,2.0,0,0,3,9,2850,0,1997,0,200.2848,4.655000000000001,2850,9435,1,26,8
7787,5918,6,2.25,3140,10250,1.0,0,0,4,8,1570,1570,1959,0,200.6116,4.831000000000003,2320,10250,1,26,8
7788,13783,3,1.0,1590,8160,1.0,0,1,3,7,1090,500,1954,0,200.4013,4.679000000000002,1540,10500,1,26,8
7789,493,2,2.5,1860,3504,2.0,0,0,3,7,1860,0,2000,0,200.77599999999998,4.76100000000001,1860,4246,1,26,8
7790,3735,4,3.5,3080,118918,2.0,0,0,3,9,3080,0,2008,0,200.7721,5.076000000000008,1830,434728,1,26,8
7791,2478,3,1.5,1550,5034,2.0,0,0,4,7,1550,0,1922,0,200.7072,4.6400000000000015,1820,7200,1,26,8
7792,9055,3,2.25,1560,15340,2.0,0,0,3,7,1560,0,1997,0,200.4989,4.677999999999997,1560,8260,1,26,8
7793,9928,4,3.75,3880,9979,2.5,0,0,3,10,3880,0,2007,0,200.5408,5.007999999999996,3130,6112,1,26,8
7794,6725,4,2.5,2730,10753,2.0,0,0,3,9,2730,0,1991,0,200.5414,4.867000000000004,3090,10740,1,26,8
7795,18041,3,2.0,1560,5130,1.0,0,0,5,7,1150,410,1915,0,200.6913,4.667000000000002,1560,4500,1,26,8
7796,12986,2,0.75,1130,11429,1.0,0,0,3,7,1130,0,1956,0,200.4526,4.716000000000008,1550,10700,1,26,8
7797,6813,4,2.5,2750,7200,2.0,0,0,3,8,2750,0,2011,0,200.7327,5.033999999999992,2750,7200,1,26,8
7798,15709,3,2.5,2370,6752,2.0,0,0,3,8,2370,0,1994,0,200.2703,4.687999999999988,1870,7455,1,26,8
7799,838,5,2.25,1980,13132,1.0,0,0,4,7,1260,720,1962,0,200.3984,4.698999999999998,1880,11325,1,26,8
7800,7230,2,2.25,1570,1269,2.0,0,0,3,9,1280,290,2015,0,200.6514,4.614999999999995,1570,6000,1,26,8
7801,7294,2,1.5,1010,2102,2.0,0,0,3,7,1010,0,1984,0,200.6374,4.625,1480,2632,1,26,8
7802,15835,4,2.25,2520,2370,2.0,0,0,3,8,1690,830,1908,0,200.6109,4.697000000000003,1530,2370,1,26,8
7803,1008,2,1.0,910,5000,1.0,0,0,4,6,910,0,1914,0,200.683,4.626000000000005,1480,5000,1,26,8
7804,663,5,4.5,4130,10404,2.0,0,0,3,10,4130,0,2004,0,200.5556,4.969999999999999,3890,11531,1,26,8
7805,16872,3,2.5,2790,6720,2.0,0,0,3,8,2790,0,2002,0,200.5958,4.962000000000003,2620,6720,1,26,8
7806,8013,4,2.75,3470,212639,2.0,0,0,3,7,2070,1400,1993,0,200.7066,5.032000000000012,2370,233917,1,26,8
7807,15302,4,2.25,2350,7210,1.5,0,0,4,7,2350,0,1972,0,200.7407,4.817000000000006,1930,7519,1,26,8
7808,20835,3,2.0,1390,5127,1.0,0,0,3,8,1390,0,1990,0,200.4504,4.793999999999997,1960,5019,1,26,8
7809,11627,3,1.75,1520,9600,1.0,0,0,3,8,1520,0,1966,0,200.3263,4.635000000000005,2060,9600,1,26,8
7810,6175,4,3.25,3820,8114,2.0,0,0,3,10,3820,0,2005,0,200.5837,4.805999999999997,2440,9195,1,26,8
7811,12718,3,1.0,1790,11884,1.0,0,0,3,7,1790,0,1951,0,200.3887,4.780000000000001,1660,11513,1,26,8
7812,12476,3,1.5,1260,9570,1.0,0,0,3,7,870,390,1941,0,200.7004,4.694999999999993,1620,7000,1,26,8
7813,11199,3,2.25,2020,21010,2.0,0,0,3,7,2020,0,1995,0,200.6988,5.084999999999994,1850,18151,1,26,8
7814,15374,2,1.0,2150,4500,1.5,0,0,3,7,1260,890,1917,0,200.5158,4.732999999999991,1590,5010,1,26,8
7815,12967,3,2.25,1760,8287,1.0,0,0,3,7,1160,600,1986,0,200.4501,4.725999999999999,1290,9587,1,26,8
7816,2290,4,1.75,1250,12705,1.0,0,0,4,7,1250,0,1971,0,200.30200000000002,4.617999999999995,1390,8550,1,26,8
7817,8906,2,1.0,910,6000,1.0,0,0,3,6,910,0,1943,0,200.5253,4.7339999999999955,1460,5800,1,26,8
7818,11132,5,2.5,2530,10190,1.0,0,0,4,7,1290,1240,1960,0,200.61599999999999,4.885000000000005,2040,8560,1,26,8
7819,20742,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0,200.6779,4.647000000000006,1390,3060,1,26,8
7820,5177,3,2.0,1640,8395,1.0,0,0,4,7,1640,0,1991,0,200.34799999999998,4.965000000000003,1510,7180,1,26,8
7821,9406,4,3.0,3600,9687,2.0,0,0,4,9,3600,0,1959,1995,200.6257,4.792000000000002,2620,10400,1,26,8
7822,21292,4,2.5,2320,4000,1.5,0,0,5,8,1510,810,1905,0,200.6048,4.7020000000000115,1490,4500,1,26,8
7823,15869,3,2.0,1820,17600,1.0,0,0,5,7,1820,0,1972,0,200.4703,4.887999999999991,2190,17440,1,26,8
7824,3767,3,2.5,2340,35021,1.0,0,0,3,9,2340,0,1986,0,200.3988,4.9720000000000075,2630,35190,1,26,8
7825,486,4,4.0,4810,18851,2.0,0,3,3,11,4810,0,2007,0,200.6364,4.786000000000001,3970,19929,1,26,8
7826,14026,3,3.25,1600,1882,2.0,0,0,3,8,1360,240,2000,0,200.7151,4.644999999999996,1390,1379,1,26,8
7827,19276,4,2.5,3490,9030,1.5,0,0,4,8,3490,0,1969,0,200.3198,4.61399999999999,2540,8400,1,26,8
7828,14334,4,2.0,1960,4520,1.0,0,0,3,8,960,1000,1922,2001,200.58,4.594999999999999,1680,4520,1,26,8
7829,5063,4,1.75,1850,5712,1.0,0,0,3,7,1850,0,1954,0,200.6966,4.676000000000002,1510,6038,1,26,8
7830,5253,4,2.5,2480,8626,2.0,0,0,3,10,2480,0,2001,0,200.3185,4.738,2990,9033,1,26,8
7831,5769,3,2.25,1358,1204,3.0,0,0,3,7,1358,0,2007,0,200.7054,4.6539999999999955,1358,1196,1,26,8
7832,1648,3,2.5,2040,6000,1.0,0,0,3,8,1840,200,1951,0,200.6334,4.650000000000006,1820,4920,1,26,8
7833,1738,3,1.75,1300,4800,2.0,0,1,4,7,1300,0,1912,0,200.5457,4.617000000000004,1300,4800,1,26,8
7834,14559,3,2.0,1740,9300,1.0,0,0,4,7,1740,0,1952,0,200.4526,4.6429999999999865,1540,9638,1,26,8
7835,12272,4,3.0,3560,4000,3.0,0,2,3,9,2970,590,1996,0,200.6265,4.700000000000003,1190,4000,1,26,8
7836,4174,4,3.0,2010,8171,2.0,0,0,3,8,2010,0,1973,0,200.7688,4.782000000000012,2090,8203,1,26,8
7837,305,2,1.0,600,4854,1.0,0,0,5,6,600,0,1922,0,200.4927,4.719999999999999,1470,5000,1,26,8
7838,8715,3,2.0,1530,6773,1.0,0,0,4,8,1530,0,1984,0,200.6653,4.805999999999997,2240,7201,1,26,8
7839,9547,3,2.5,2110,8304,1.0,0,0,4,7,2110,0,1985,0,200.3558,4.8270000000000115,1680,7508,1,26,8
7840,11632,3,1.0,1080,10200,1.0,0,0,4,7,1080,0,1962,0,200.3215,4.649000000000001,1230,10400,1,26,8
7841,3114,1,1.0,610,4400,1.0,0,0,3,5,610,0,1922,0,200.4865,4.802999999999997,1090,4930,1,26,8
7842,8927,2,1.0,820,5100,1.0,0,0,4,6,820,0,1954,0,200.5175,4.795000000000002,2270,5100,1,26,8
7843,5466,3,2.0,1300,9334,1.0,0,0,5,7,1300,0,1981,0,200.4865,4.7620000000000005,2210,9636,1,26,8
7844,9288,3,3.0,2240,10479,2.0,0,0,4,7,1710,530,1950,0,200.5529,4.643999999999991,1530,5244,1,26,8
7845,12716,4,2.5,2520,7205,2.0,0,0,3,8,2520,0,1987,0,200.343,4.6839999999999975,2350,7632,1,26,8
7846,20160,4,2.5,2470,5954,2.0,0,0,3,8,2470,0,2013,0,200.7685,4.763999999999996,2470,4800,1,26,8
7847,14452,3,1.75,1730,9211,1.0,0,0,3,8,1730,0,1961,0,200.7149,4.677999999999997,1440,9211,1,26,8
7848,16551,4,2.5,3160,35225,2.0,0,1,3,9,2250,910,1992,0,200.5672,4.888999999999996,3460,17223,1,26,8
7849,17003,2,2.0,1390,12530,1.0,0,0,3,8,970,420,1959,0,200.7499,4.709999999999994,1940,12530,1,26,8
7850,5087,3,1.75,1630,5999,1.5,0,0,4,7,1630,0,1985,0,200.3816,4.687000000000012,1540,7500,1,26,8
7851,10101,3,1.0,1370,10708,1.0,0,0,3,7,1370,0,1969,0,200.2769,4.736000000000004,1770,14482,1,26,8
7852,8015,2,1.0,860,9000,1.0,0,0,4,6,860,0,1942,0,200.4801,4.685000000000001,990,9975,1,26,8
7853,5303,3,1.75,1550,4057,1.0,0,0,3,6,830,720,1945,0,200.5291,4.649000000000001,1100,4116,1,26,8
7854,8191,3,2.0,1940,3800,1.0,0,0,4,7,1050,890,1927,0,200.6842,4.6910000000000025,1700,3800,1,26,8
7855,14353,2,1.0,910,7617,1.0,0,0,3,6,910,0,1936,0,200.7332,4.694999999999993,1310,6624,1,26,8
7856,2385,4,3.0,3410,6541,2.0,0,2,3,9,2680,730,2007,0,200.5416,4.6200000000000045,2300,6345,2,27,8
7857,11240,4,3.75,3830,41263,2.0,0,0,4,11,3830,0,1990,0,200.7237,4.957999999999998,5600,56568,2,27,8
7858,14301,4,2.0,1560,7104,1.5,0,0,3,7,1140,420,1945,0,200.6714,4.719999999999999,1850,7105,2,27,8
7859,4207,4,2.0,1710,8288,1.5,0,0,3,7,1710,0,1970,0,200.3947,4.826000000000008,1710,7200,2,27,8
7860,10859,3,1.75,1260,7500,1.0,0,0,3,6,840,420,1947,0,200.77200000000002,4.677000000000007,1340,7500,2,27,8
7861,14104,4,1.75,2020,16120,1.0,0,0,3,7,2020,0,1969,0,200.3413,4.9520000000000115,1940,16350,2,27,8
7862,1046,3,2.0,1250,1306,3.0,0,0,3,7,1250,0,2001,0,200.6705,4.6099999999999985,1320,1250,2,27,8
7863,6557,4,2.0,2100,12620,1.0,0,0,4,7,2100,0,1972,0,200.7239,4.8270000000000115,1720,7840,2,27,8
7864,11739,4,2.5,2280,4602,2.0,0,0,3,8,2280,0,2003,0,200.5895,4.981000000000009,2280,4193,2,27,8
